Name,Stars,City,Country,Cuisine,Chef,Price,Website,Michelin Guide page,Address
Villa de l'Étang Blanc,1 Star,Seignosse,France,Modern Cuisine,,€€€€,https://www.villaetangblanc.fr,https://guide.michelin.com/en/nouvelle-aquitaine/seignosse/restaurant/villa-de-l-etang-blanc,"2265 route de l'Étang-Blanc (D432), Seignosse, 40510, France"
La Madeleine,1 Star,Sens,France,Modern Cuisine,,€€€€,https://www.restaurant-lamadeleine.fr/,https://guide.michelin.com/en/bourgogne-franche-comte/sens/restaurant/la-madeleine,"35 quai Boffrand, Sens, 89100, France"
Auberge Sauvage,1 Star,Servon,France,Creative,,€€€€,https://aubergesauvage.fr,https://guide.michelin.com/en/normandie/servon/restaurant/auberge-sauvage,"3 place Saint-Martin, Servon, 50170, France"
Kern,1 Star,Seytroux,France,Modern Cuisine,,€€€,https://restaurant-kern.fr,https://guide.michelin.com/en/auvergne-rhone-alpes/seytroux_1515695/restaurant/kern,"393 route de la Tassonnière, Seytroux, 74430, France"
Auberge Saint-Laurent,1 Star,Sierentz,France,"Modern Cuisine, Traditional Cuisine",,€€€,https://www.auberge-saintlaurent.fr/,https://guide.michelin.com/en/grand-est/sierentz/restaurant/auberge-st-laurent,"1 rue de la Fontaine, Sierentz, 68510, France"
Auberge Chez Guth,1 Star,Steige,France,Creative,,€€€,https://auberge-chez-guth.fr/,https://guide.michelin.com/en/grand-est/steige/restaurant/auberge-chez-guth,"5A rue du Bas-des-Monts, Steige, 67220, France"
1741,1 Star,Strasbourg,France,Modern Cuisine,,€€€€,https://www.1741.fr,https://guide.michelin.com/en/grand-est/strasbourg/restaurant/1741,"22 quai des Bateliers, Strasbourg, 67000, France"
Au Crocodile,1 Star,Strasbourg,France,Modern Cuisine,,€€€€,https://www.au-crocodile.com/Restaurant/,https://guide.michelin.com/en/grand-est/strasbourg/restaurant/au-crocodile,"10 rue de l'Outre, Strasbourg, 67000, France"
Guillaume Scheer - Les Plaisirs Gourmands,1 Star,Strasbourg,France,Modern Cuisine,,€€€€,https://www.les-plaisirs-gourmands.com,https://guide.michelin.com/en/grand-est/strasbourg/restaurant/les-plaisirs-gourmands,"21 quai Mullenheim, Strasbourg, 67000, France"
Les Funambules,1 Star,Strasbourg,France,Modern Cuisine,,€€€,https://www.restaurantlesfunambules.com/,https://guide.michelin.com/en/grand-est/strasbourg/restaurant/les-funambules,"17 rue Geiler, Strasbourg, 67000, France"
Umami,1 Star,Strasbourg,France,Modern Cuisine,,€€€,https://www.restaurant-umami.com,https://guide.michelin.com/en/grand-est/strasbourg/restaurant/umami202668,"8 rue des Dentelles, Strasbourg, 67000, France"
de:ja,1 Star,Strasbourg,France,Creative,,€€€€,https://www.deja-restaurant.com,https://guide.michelin.com/en/grand-est/strasbourg/restaurant/de-ja,"1 rue Schimper, Strasbourg, 67000, France"
L'Or Bleu,1 Star,Théoule-sur-Mer,France,Modern Cuisine,,€€€€,https://tiara-miramar-beach-resort.com,https://guide.michelin.com/en/provence-alpes-cote-dazur/thoule-sur-mer/restaurant/l-or-bleu,"6 boulevard de l'Esquillon, Théoule-sur-Mer, 06590, France"
Mareluna,1 Star,Théoule-sur-Mer,France,Creative,,€€€€,https://chateau-de-theoule.com/page/mareluna.29631.html,https://guide.michelin.com/en/provence-alpes-cote-dazur/thoule-sur-mer/restaurant/mareluna,"Château de Théoule, 55 avenue de Lérins, Théoule-sur-Mer, 06590, France"
Ursus,1 Star,Tignes,France,Creative,,€€€€,https://www.les-suites-du-nevada.com/restaurant-ursus/,https://guide.michelin.com/en/auvergne-rhone-alpes/tignes/restaurant/ursus,"Maison Bouvier - Les Suites, 39 rue du Val-Claret, au Val-Claret, Tignes, 73320, France"
Shanael,1 Star,Toulon,France,Modern Cuisine,,€€€,https://www.shanael.com,https://guide.michelin.com/en/provence-alpes-cote-dazur/toulon/restaurant/shanael,"10 rue Molière, Toulon, 83000, France"
Acte 2 Yannick Delpech,1 Star,Toulouse,France,Modern Cuisine,,€€€€,https://yannickdelpech-acte2.fr,https://guide.michelin.com/en/occitanie/toulouse/restaurant/acte-2-yannick-delpech,"1 rue Paneboeuf, Toulouse, 31000, France"
Agapes,1 Star,Toulouse,France,Modern Cuisine,,€€€,https://www.agapes-toulouse.fr,https://guide.michelin.com/en/occitanie/toulouse/restaurant/agapes,"7 rue de l'Industrie, Toulouse, 31000, France"
L'Écorce,1 Star,Toulouse,France,Modern Cuisine,,€€€,https://www.lecorce.com,https://guide.michelin.com/en/occitanie/toulouse/restaurant/l-ecorce-1243609,"8 rue de l'Esquile, Toulouse, 31000, France"
Michel Sarran,1 Star,Toulouse,France,Modern Cuisine,Michel Sarran,€€€€,https://www.michel-sarran.com,https://guide.michelin.com/en/occitanie/toulouse/restaurant/michel-sarran,"21 boulevard Armand-Duportal, Toulouse, 31000, France"
SEPT,1 Star,Toulouse,France,Modern Cuisine,,€€€€,https://www.restaurant-sept.fr/,https://guide.michelin.com/en/occitanie/toulouse/restaurant/sept-1207676,"11 rue Théodore-Ozenne, Toulouse, 31000, France"
Stéphane Tournié - Les Jardins de l'Opéra,1 Star,Toulouse,France,Modern Cuisine,,€€€,https://www.lesjardinsdelopera.fr,https://guide.michelin.com/en/occitanie/toulouse/restaurant/stephane-tournie-les-jardins-de-l-opera,"1 place du Capitole, Toulouse, 31000, France"
Le Puy Tilleul,1 Star,Tournemire,France,Modern Cuisine,,€€€,https://laboriedhelipse.com/restaurant-hotel-cantal,https://guide.michelin.com/en/auvergne-rhone-alpes/tournemire/restaurant/le-puy-tilleul,"La Borie d'Hélipse, 5 chemin du Moulin, Tournemire, 15310, France"
Aux Terrasses,1 Star,Tournus,France,Creative,,€€€,https://www.aux-terrasses.com,https://guide.michelin.com/en/bourgogne-franche-comte/tournus/restaurant/aux-terrasses,"18 avenue du 23-Janvier, Tournus, 71700, France"
L'Écrin de Yohann Chapuis,1 Star,Tournus,France,"Creative, Modern Cuisine",,€€€€,https://www.restaurant-greuze.fr,https://guide.michelin.com/en/bourgogne-franche-comte/tournus/restaurant/l-ecrin-de-yohann-chapuis,"1 rue Albert-Thibaudet, Tournus, 71700, France"
Faventia,1 Star,Tourrettes,France,Modern Cuisine,,€€€€,https://www.terre-blanche.com/,https://guide.michelin.com/en/provence-alpes-cote-dazur/tourrettes/restaurant/faventia,"Terre Blanche, 3100 route de Bagnols-en-Forêt, Tourrettes, 83440, France"
La Table de L'Incomparable,1 Star,Tresserve,France,Modern Cuisine,,€€€€,https://hotel-lincomparable.com/,https://guide.michelin.com/en/auvergne-rhone-alpes/tresserve/restaurant/la-table-de-l-incomparable,"68 chemin de Belledonne, Tresserve, 73100, France"
Auberge de la Grive,1 Star,Trosly-Loire,France,Modern Cuisine,,€€€,https://aubergedelagrive.com,https://guide.michelin.com/en/hauts-de-france/trosly-loire_1550618/restaurant/auberge-de-la-grive,"5 rue du Logis, Trosly-Loire, 02300, France"
Manoir de Lan-Kerellec,1 Star,Trébeurden,France,"Seafood, Modern Cuisine",,€€€€,https://lankerellec.com/,https://guide.michelin.com/en/bretagne/trbeurden/restaurant/manoir-de-lan-kerellec,"11 allée centrale de Lan-Kerellec, Trébeurden, 22560, France"
Le Vieux Logis,1 Star,Trémolat,France,Modern Cuisine,,€€€€,https://www.vieux-logis.com/,https://guide.michelin.com/en/nouvelle-aquitaine/trmolat/restaurant/le-vieux-logis,"81 rue des Écoles, Trémolat, 24510, France"
La Table d'Uzès,1 Star,Uzès,France,Modern Cuisine,,€€€€,https://www.latableduzes.fr/,https://guide.michelin.com/en/occitanie/uzs/restaurant/la-table-d-uzes,"Place de l'Évêché, Uzès, 30700, France"
Frédéric Molina à Forêt Ivre,1 Star,Vailly,France,Creative,,€€€€,https://foretivre.com,https://guide.michelin.com/en/auvergne-rhone-alpes/vailly/restaurant/frederic-molina-a-foret-ivre,"460 route des 3-Becs, Vailly, 74470, France"
Les Explorateurs - Hôtel Pashmina,1 Star,Val-Thorens,France,Modern Cuisine,,€€€€,https://www.hotelpashmina.com/,https://guide.michelin.com/en/auvergne-rhone-alpes/val-thorens/restaurant/les-explorateurs,"141 rue des Dalles, Val-Thorens, 73440, France"
La Table de l'Ours,1 Star,Val-d'Isère,France,Modern Cuisine,,€€€€,https://www.hotellesbarmes.com,https://guide.michelin.com/en/auvergne-rhone-alpes/val-d-isre/restaurant/la-table-de-l-ours,"Les Barmes de l'Ours, 100 montée de Bellevarde, Val-d'Isère, 73150, France"
Auberge de la Roche,1 Star,Valdeblore,France,Modern Cuisine,,€€€€,https://www.laubergedelaroche.com,https://guide.michelin.com/en/provence-alpes-cote-dazur/valdeblore/restaurant/auberge-de-la-roche-1203180,"La Roche, Valdeblore, 06420, France"
La Cachette,1 Star,Valence,France,"Modern Cuisine, Creative",,€€€,https://www.lacachette-valence.fr,https://guide.michelin.com/en/auvergne-rhone-alpes/valence/restaurant/la-cachette,"20 rue Notre-Dame-de-Soyons, Valence, 26000, France"
Épithèque,1 Star,Valence,France,Modern Cuisine,,€€€,https://baptistepoinot.com/,https://guide.michelin.com/en/auvergne-rhone-alpes/valence/restaurant/epitheque,"32 Grande-Rue, Valence, 26000, France"
Maison Caillet,1 Star,Valmont,France,Creative,,€€€€,https://www.maisoncaillet.com,https://guide.michelin.com/en/normandie/valmont/restaurant/maison-caillet,"22 rue André-Fiquet, Valmont, 76540, France"
La Table - Domaine du Liziec,1 Star,Vannes,France,Modern Cuisine,,€€€€,https://ledomaineduliziec.com,https://guide.michelin.com/en/bretagne/vannes/restaurant/la-table-domaine-du-liziec,"20 route de Rennes, Vannes, 56000, France"
La Tête en l'air,1 Star,Vannes,France,Creative,,€€€,https://www.lateteenlair-vannes.com,https://guide.michelin.com/en/bretagne/vannes/restaurant/la-tete-en-l-air,"43 rue de la Fontaine, Vannes, 56000, France"
Le Valucien - Château de Vault-de-Lugny,1 Star,Vault-de-Lugny,France,Modern Cuisine,,€€€€,https://lugny.fr/,https://guide.michelin.com/en/bourgogne-franche-comte/vault-de-lugny/restaurant/le-valucien-chateau-de-vault-de-lugny,"11 rue du Château, Vault-de-Lugny, 89200, France"
Auberge de Clochemerle,1 Star,Vaux-en-Beaujolais,France,Modern Cuisine,,€€€,https://www.aubergedeclochemerle.fr/,https://guide.michelin.com/en/auvergne-rhone-alpes/vaux-en-beaujolais/restaurant/auberge-de-clochemerle,"173 rue Gabriel-Chevallier, Vaux-en-Beaujolais, 69460, France"
Dan B.,1 Star,Ventabren,France,Modern Cuisine,,€€€€,https://www.danb.fr,https://guide.michelin.com/en/provence-alpes-cote-dazur/ventabren/restaurant/dan-b,"1 rue Frédéric-Mistral, Ventabren, 13122, France"
Le M - Domaine de Montagne,1 Star,Ventron,France,Modern Cuisine,,€€€€,https://domainedemontagne.com,https://guide.michelin.com/en/grand-est/ventron_1536962/restaurant/le-m-domaine-de-montagne,"5001 route de Frère-Joseph, Ventron, 88310, France"
Ducasse au Château de Versailles - Le Grand Contrôle,1 Star,Versailles,France,"Classic Cuisine, French",,€€€€,https://airelles.com/fr/destination/chateau-de-versailles-hotel,https://guide.michelin.com/en/ile-de-france/versailles/restaurant/ducasse-au-chateau-de-versailles-le-grand-controle,"12 rue de l'Indépendance-Américaine, Versailles, 78000, France"
Gordon Ramsay au Trianon,1 Star,Versailles,France,Creative,,€€€€,https://waldorfastoriaversailles.fr/,https://guide.michelin.com/en/ile-de-france/versailles/restaurant/gordon-ramsay-au-trianon,"1 boulevard de la Reine, Versailles, 78000, France"
La Table du 11,1 Star,Versailles,France,Modern Cuisine,,€€€€,https://www.latabledu11.com,https://guide.michelin.com/en/ile-de-france/versailles/restaurant/la-table-du-11,"8 rue de la Chancellerie, Versailles, 78000, France"
La Bòria,1 Star,Veyras,France,Creative,,€€€,https://www.la-boria.com,https://guide.michelin.com/en/auvergne-rhone-alpes/veyras/restaurant/la-boria-1200901,"105 avenue du Ruissol, Veyras, 07000, France"
Maison Decoret,1 Star,Vichy,France,Creative,,€€€€,https://www.maisondecoret.com,https://guide.michelin.com/en/auvergne-rhone-alpes/vichy/restaurant/maison-decoret,"15 rue du Parc, Vichy, 03200, France"
La Flibuste,1 Star,Villeneuve-Loubet,France,Modern Cuisine,,€€€€,https://www.restaurantlaflibuste.fr,https://guide.michelin.com/en/provence-alpes-cote-dazur/villeneuve-loubet/restaurant/la-flibuste,"1001 avenue de la Batterie, Marina Baie des Anges, Villeneuve-Loubet, 06270, France"
Harmonie,1 Star,Villeneuve-d'Ascq,France,"Creative, Modern Cuisine",,€€€,https://harmonie.restaurant,https://guide.michelin.com/en/hauts-de-france/villeneuve-d-ascq_1550830/restaurant/harmonie-1245894,"98 avenue de Flandre, Villeneuve-d'Ascq, 59491, France"
La Vieille Auberge,1 Star,Villeneuve-le-Comte,France,Modern Cuisine,,€€€€,https://www.la-vieille-auberge-77.com,https://guide.michelin.com/en/ile-de-france/villeneuve-le-comte_1553696/restaurant/la-vieille-auberge-1206650,"11 rue du Général-de-Gaulle, Villeneuve-le-Comte, 77174, France"
Le Prieuré,1 Star,Villeneuve-lès-Avignon,France,Creative,,€€€€,https://www.leprieure.com/,https://guide.michelin.com/en/occitanie/villeneuve-ls-avignon/restaurant/le-prieure13557,"7 place du Chapitre, Villeneuve-lès-Avignon, 30400, France"
Alcôve,1 Star,Vinay,France,Modern Cuisine,,€€€€,https://www.briqueteriechampagne.com/gastronomie,https://guide.michelin.com/en/grand-est/vinay/restaurant/alcove,"Hostellerie Briqueterie Champagne, 4 route de Sézanne, Vinay, 51530, France"
L'Ours,1 Star,Vincennes,France,"Modern Cuisine, Creative",,€€€€,https://www.loursrestaurant.com,https://guide.michelin.com/en/ile-de-france/vincennes/restaurant/l-ours,"12 rue de l'Église, Vincennes, 94300, France"
La Nouvelle Auberge,1 Star,Wihr-au-Val,France,Modern Cuisine,,€€€,https://www.nauberge.com/,https://guide.michelin.com/en/grand-est/wihr-au-val/restaurant/la-nouvelle-auberge,"9 route Nationale, Wihr-au-Val, 68230, France"
Château Eza,1 Star,Èze,France,Modern Cuisine,,€€€€,https://www.chateaueza.com/,https://guide.michelin.com/en/provence-alpes-cote-dazur/ze/restaurant/chateau-eza,"Rue de la Pise, Èze, 06360, France"
La Table du Cap Estel,1 Star,Èze-Bord-de-Mer,France,Modern Cuisine,,€€€€,https://www.capestel.com,https://guide.michelin.com/en/provence-alpes-cote-dazur/ze-bord-de-mer/restaurant/la-table-du-cap-estel,"1312 avenue Raymond-Poincaré, Èze-Bord-de-Mer, 06360, France"
Saisons,1 Star,Écully,France,Modern Cuisine,,€€€€,https://www.saisons-restaurant.fr,https://guide.michelin.com/en/auvergne-rhone-alpes/cully/restaurant/saisons4469,"1A chemin de Calabert, Écully, 69130, France"
L'Orée de la Forêt,1 Star,Étouy,France,Modern Cuisine,,€€€€,https://www.loreedelaforet.fr,https://guide.michelin.com/en/hauts-de-france/touy/restaurant/l-oree-de-la-foret,"255 rue de la Forêt, Étouy, 60600, France"
Les Fresques - Hôtel Royal,1 Star,Évian-les-Bains,France,Modern Cuisine,,€€€€,https://hotel-royal.evianresort.com/fr,https://guide.michelin.com/en/auvergne-rhone-alpes/evian-les-bains/restaurant/les-fresques400460,"960 avenue du Léman, à Neuvecelle, Évian-les-Bains, 74500, France"
